,z_start,y_start,x0_start,x1_start,z_slice,y_slice,x_slice
3738,4160,2848,2464,4448,"slice(4160, 4192, None)","slice(2848, 2880, None)","slice(2464, 4480, None)"
3739,4160,2880,2464,4448,"slice(4160, 4192, None)","slice(2880, 2912, None)","slice(2464, 4480, None)"
3740,4160,2912,2464,4448,"slice(4160, 4192, None)","slice(2912, 2944, None)","slice(2464, 4480, None)"
3741,4160,2944,2464,4448,"slice(4160, 4192, None)","slice(2944, 2976, None)","slice(2464, 4480, None)"
3742,4160,2976,2464,4448,"slice(4160, 4192, None)","slice(2976, 3008, None)","slice(2464, 4480, None)"
3743,4160,3008,2464,4448,"slice(4160, 4192, None)","slice(3008, 3040, None)","slice(2464, 4480, None)"
3744,4160,3040,2464,4448,"slice(4160, 4192, None)","slice(3040, 3072, None)","slice(2464, 4480, None)"
3745,4160,3072,2464,4448,"slice(4160, 4192, None)","slice(3072, 3104, None)","slice(2464, 4480, None)"
3746,4160,3104,2464,4448,"slice(4160, 4192, None)","slice(3104, 3136, None)","slice(2464, 4480, None)"
3747,4160,3136,2464,4448,"slice(4160, 4192, None)","slice(3136, 3168, None)","slice(2464, 4480, None)"
3748,4160,3168,2464,4448,"slice(4160, 4192, None)","slice(3168, 3200, None)","slice(2464, 4480, None)"
3749,4160,3200,2464,4448,"slice(4160, 4192, None)","slice(3200, 3232, None)","slice(2464, 4480, None)"
3750,4160,3232,2464,4448,"slice(4160, 4192, None)","slice(3232, 3264, None)","slice(2464, 4480, None)"
3751,4160,3264,2464,4192,"slice(4160, 4192, None)","slice(3264, 3296, None)","slice(2464, 4224, None)"
3752,4160,3296,2464,4160,"slice(4160, 4192, None)","slice(3296, 3328, None)","slice(2464, 4192, None)"
3753,4160,3328,2464,4128,"slice(4160, 4192, None)","slice(3328, 3360, None)","slice(2464, 4160, None)"
3754,4160,3360,2464,4096,"slice(4160, 4192, None)","slice(3360, 3392, None)","slice(2464, 4128, None)"
3755,4160,3392,2464,4064,"slice(4160, 4192, None)","slice(3392, 3424, None)","slice(2464, 4096, None)"
3756,4160,3424,2464,4032,"slice(4160, 4192, None)","slice(3424, 3456, None)","slice(2464, 4064, None)"
3757,4160,3456,2464,4000,"slice(4160, 4192, None)","slice(3456, 3488, None)","slice(2464, 4032, None)"
3758,4160,3488,2464,3968,"slice(4160, 4192, None)","slice(3488, 3520, None)","slice(2464, 4000, None)"
3759,4160,3520,2464,3968,"slice(4160, 4192, None)","slice(3520, 3552, None)","slice(2464, 4000, None)"
3760,4160,3552,2464,3968,"slice(4160, 4192, None)","slice(3552, 3584, None)","slice(2464, 4000, None)"
3761,4160,3584,2464,3968,"slice(4160, 4192, None)","slice(3584, 3616, None)","slice(2464, 4000, None)"
3762,4160,3616,2464,3968,"slice(4160, 4192, None)","slice(3616, 3648, None)","slice(2464, 4000, None)"
3763,4160,3648,2464,3968,"slice(4160, 4192, None)","slice(3648, 3680, None)","slice(2464, 4000, None)"
3764,4160,3680,2464,3968,"slice(4160, 4192, None)","slice(3680, 3712, None)","slice(2464, 4000, None)"
3765,4160,3712,2464,3968,"slice(4160, 4192, None)","slice(3712, 3744, None)","slice(2464, 4000, None)"
3766,4160,3744,2464,3968,"slice(4160, 4192, None)","slice(3744, 3776, None)","slice(2464, 4000, None)"
3767,4192,2304,2976,4448,"slice(4192, 4224, None)","slice(2304, 2336, None)","slice(2976, 4480, None)"
3768,4192,2336,2976,4448,"slice(4192, 4224, None)","slice(2336, 2368, None)","slice(2976, 4480, None)"
3769,4192,2368,2976,4448,"slice(4192, 4224, None)","slice(2368, 2400, None)","slice(2976, 4480, None)"
3770,4192,2400,2976,4448,"slice(4192, 4224, None)","slice(2400, 2432, None)","slice(2976, 4480, None)"
3771,4192,2432,2976,4448,"slice(4192, 4224, None)","slice(2432, 2464, None)","slice(2976, 4480, None)"
3772,4192,2464,2976,4448,"slice(4192, 4224, None)","slice(2464, 2496, None)","slice(2976, 4480, None)"
3773,4192,2496,2976,4448,"slice(4192, 4224, None)","slice(2496, 2528, None)","slice(2976, 4480, None)"
3774,4192,2528,2976,4448,"slice(4192, 4224, None)","slice(2528, 2560, None)","slice(2976, 4480, None)"
3775,4192,2560,2976,4448,"slice(4192, 4224, None)","slice(2560, 2592, None)","slice(2976, 4480, None)"
3776,4192,2592,2944,4448,"slice(4192, 4224, None)","slice(2592, 2624, None)","slice(2944, 4480, None)"
3777,4192,2624,2912,4448,"slice(4192, 4224, None)","slice(2624, 2656, None)","slice(2912, 4480, None)"
3778,4192,2656,2880,4448,"slice(4192, 4224, None)","slice(2656, 2688, None)","slice(2880, 4480, None)"
3779,4192,2688,2848,4448,"slice(4192, 4224, None)","slice(2688, 2720, None)","slice(2848, 4480, None)"
3780,4192,2720,2816,4448,"slice(4192, 4224, None)","slice(2720, 2752, None)","slice(2816, 4480, None)"
3781,4192,2752,2784,4448,"slice(4192, 4224, None)","slice(2752, 2784, None)","slice(2784, 4480, None)"
3782,4192,2784,2752,4448,"slice(4192, 4224, None)","slice(2784, 2816, None)","slice(2752, 4480, None)"
3783,4192,2816,2464,4448,"slice(4192, 4224, None)","slice(2816, 2848, None)","slice(2464, 4480, None)"
3784,4192,2848,2464,4448,"slice(4192, 4224, None)","slice(2848, 2880, None)","slice(2464, 4480, None)"
3785,4192,2880,2464,4448,"slice(4192, 4224, None)","slice(2880, 2912, None)","slice(2464, 4480, None)"
3786,4192,2912,2464,4448,"slice(4192, 4224, None)","slice(2912, 2944, None)","slice(2464, 4480, None)"
3787,4192,2944,2464,4448,"slice(4192, 4224, None)","slice(2944, 2976, None)","slice(2464, 4480, None)"
3788,4192,2976,2464,4448,"slice(4192, 4224, None)","slice(2976, 3008, None)","slice(2464, 4480, None)"
3789,4192,3008,2464,4448,"slice(4192, 4224, None)","slice(3008, 3040, None)","slice(2464, 4480, None)"
3790,4192,3040,2464,4448,"slice(4192, 4224, None)","slice(3040, 3072, None)","slice(2464, 4480, None)"
3791,4192,3072,2464,4448,"slice(4192, 4224, None)","slice(3072, 3104, None)","slice(2464, 4480, None)"
3792,4192,3104,2464,4448,"slice(4192, 4224, None)","slice(3104, 3136, None)","slice(2464, 4480, None)"
3793,4192,3136,2464,4448,"slice(4192, 4224, None)","slice(3136, 3168, None)","slice(2464, 4480, None)"
3794,4192,3168,2464,4448,"slice(4192, 4224, None)","slice(3168, 3200, None)","slice(2464, 4480, None)"
3795,4192,3200,2464,4448,"slice(4192, 4224, None)","slice(3200, 3232, None)","slice(2464, 4480, None)"
3796,4192,3232,2464,4448,"slice(4192, 4224, None)","slice(3232, 3264, None)","slice(2464, 4480, None)"
3797,4192,3264,2464,4192,"slice(4192, 4224, None)","slice(3264, 3296, None)","slice(2464, 4224, None)"
3798,4192,3296,2464,4160,"slice(4192, 4224, None)","slice(3296, 3328, None)","slice(2464, 4192, None)"
3799,4192,3328,2464,4128,"slice(4192, 4224, None)","slice(3328, 3360, None)","slice(2464, 4160, None)"
3800,4192,3360,2464,4096,"slice(4192, 4224, None)","slice(3360, 3392, None)","slice(2464, 4128, None)"
3801,4192,3392,2464,4064,"slice(4192, 4224, None)","slice(3392, 3424, None)","slice(2464, 4096, None)"
3802,4192,3424,2464,4032,"slice(4192, 4224, None)","slice(3424, 3456, None)","slice(2464, 4064, None)"
3803,4192,3456,2464,4000,"slice(4192, 4224, None)","slice(3456, 3488, None)","slice(2464, 4032, None)"
3804,4192,3488,2464,3968,"slice(4192, 4224, None)","slice(3488, 3520, None)","slice(2464, 4000, None)"
3805,4192,3520,2464,3968,"slice(4192, 4224, None)","slice(3520, 3552, None)","slice(2464, 4000, None)"
3806,4192,3552,2464,3968,"slice(4192, 4224, None)","slice(3552, 3584, None)","slice(2464, 4000, None)"
3807,4192,3584,2464,3968,"slice(4192, 4224, None)","slice(3584, 3616, None)","slice(2464, 4000, None)"
3808,4192,3616,2464,3968,"slice(4192, 4224, None)","slice(3616, 3648, None)","slice(2464, 4000, None)"
3809,4192,3648,2464,3968,"slice(4192, 4224, None)","slice(3648, 3680, None)","slice(2464, 4000, None)"
3810,4192,3680,2464,3968,"slice(4192, 4224, None)","slice(3680, 3712, None)","slice(2464, 4000, None)"
3811,4192,3712,2464,3968,"slice(4192, 4224, None)","slice(3712, 3744, None)","slice(2464, 4000, None)"
3812,4192,3744,2464,3968,"slice(4192, 4224, None)","slice(3744, 3776, None)","slice(2464, 4000, None)"
3813,4224,2176,2912,4448,"slice(4224, 4256, None)","slice(2176, 2208, None)","slice(2912, 4480, None)"
3814,4224,2208,2912,4448,"slice(4224, 4256, None)","slice(2208, 2240, None)","slice(2912, 4480, None)"
3815,4224,2240,2912,4448,"slice(4224, 4256, None)","slice(2240, 2272, None)","slice(2912, 4480, None)"
3816,4224,2272,2912,4448,"slice(4224, 4256, None)","slice(2272, 2304, None)","slice(2912, 4480, None)"
3817,4224,2304,2912,4448,"slice(4224, 4256, None)","slice(2304, 2336, None)","slice(2912, 4480, None)"
3818,4224,2336,2912,4448,"slice(4224, 4256, None)","slice(2336, 2368, None)","slice(2912, 4480, None)"
3819,4224,2368,2912,4448,"slice(4224, 4256, None)","slice(2368, 2400, None)","slice(2912, 4480, None)"
3820,4224,2400,2912,4448,"slice(4224, 4256, None)","slice(2400, 2432, None)","slice(2912, 4480, None)"
3821,4224,2432,2912,4448,"slice(4224, 4256, None)","slice(2432, 2464, None)","slice(2912, 4480, None)"
3822,4224,2464,2880,4448,"slice(4224, 4256, None)","slice(2464, 2496, None)","slice(2880, 4480, None)"
3823,4224,2496,2848,4448,"slice(4224, 4256, None)","slice(2496, 2528, None)","slice(2848, 4480, None)"
3824,4224,2528,2816,4448,"slice(4224, 4256, None)","slice(2528, 2560, None)","slice(2816, 4480, None)"
3825,4224,2560,2784,4448,"slice(4224, 4256, None)","slice(2560, 2592, None)","slice(2784, 4480, None)"
3826,4224,2592,2752,4448,"slice(4224, 4256, None)","slice(2592, 2624, None)","slice(2752, 4480, None)"
3827,4224,2624,2720,4448,"slice(4224, 4256, None)","slice(2624, 2656, None)","slice(2720, 4480, None)"
3828,4224,2656,2688,4448,"slice(4224, 4256, None)","slice(2656, 2688, None)","slice(2688, 4480, None)"
3829,4224,2688,2400,4448,"slice(4224, 4256, None)","slice(2688, 2720, None)","slice(2400, 4480, None)"
3830,4224,2720,2400,4448,"slice(4224, 4256, None)","slice(2720, 2752, None)","slice(2400, 4480, None)"
3831,4224,2752,2400,4448,"slice(4224, 4256, None)","slice(2752, 2784, None)","slice(2400, 4480, None)"
3832,4224,2784,2400,4448,"slice(4224, 4256, None)","slice(2784, 2816, None)","slice(2400, 4480, None)"
3833,4224,2816,2400,4448,"slice(4224, 4256, None)","slice(2816, 2848, None)","slice(2400, 4480, None)"
3834,4224,2848,2400,4448,"slice(4224, 4256, None)","slice(2848, 2880, None)","slice(2400, 4480, None)"
3835,4224,2880,2400,4448,"slice(4224, 4256, None)","slice(2880, 2912, None)","slice(2400, 4480, None)"
3836,4224,2912,2400,4448,"slice(4224, 4256, None)","slice(2912, 2944, None)","slice(2400, 4480, None)"
3837,4224,2944,2400,4448,"slice(4224, 4256, None)","slice(2944, 2976, None)","slice(2400, 4480, None)"
3838,4224,2976,2400,4448,"slice(4224, 4256, None)","slice(2976, 3008, None)","slice(2400, 4480, None)"
3839,4224,3008,2400,4448,"slice(4224, 4256, None)","slice(3008, 3040, None)","slice(2400, 4480, None)"
3840,4224,3040,2400,4448,"slice(4224, 4256, None)","slice(3040, 3072, None)","slice(2400, 4480, None)"
3841,4224,3072,2400,4448,"slice(4224, 4256, None)","slice(3072, 3104, None)","slice(2400, 4480, None)"
3842,4224,3104,2400,4448,"slice(4224, 4256, None)","slice(3104, 3136, None)","slice(2400, 4480, None)"
3843,4224,3136,2400,4448,"slice(4224, 4256, None)","slice(3136, 3168, None)","slice(2400, 4480, None)"
3844,4224,3168,2400,4448,"slice(4224, 4256, None)","slice(3168, 3200, None)","slice(2400, 4480, None)"
3845,4224,3200,2400,4448,"slice(4224, 4256, None)","slice(3200, 3232, None)","slice(2400, 4480, None)"
3846,4224,3232,2400,4448,"slice(4224, 4256, None)","slice(3232, 3264, None)","slice(2400, 4480, None)"
3847,4224,3264,2400,4192,"slice(4224, 4256, None)","slice(3264, 3296, None)","slice(2400, 4224, None)"
3848,4224,3296,2400,4160,"slice(4224, 4256, None)","slice(3296, 3328, None)","slice(2400, 4192, None)"
3849,4224,3328,2400,4128,"slice(4224, 4256, None)","slice(3328, 3360, None)","slice(2400, 4160, None)"
3850,4224,3360,2400,4096,"slice(4224, 4256, None)","slice(3360, 3392, None)","slice(2400, 4128, None)"
3851,4224,3392,2400,4064,"slice(4224, 4256, None)","slice(3392, 3424, None)","slice(2400, 4096, None)"
3852,4224,3424,2400,4032,"slice(4224, 4256, None)","slice(3424, 3456, None)","slice(2400, 4064, None)"
3853,4224,3456,2400,4000,"slice(4224, 4256, None)","slice(3456, 3488, None)","slice(2400, 4032, None)"
3854,4224,3488,2400,3968,"slice(4224, 4256, None)","slice(3488, 3520, None)","slice(2400, 4000, None)"
3855,4224,3520,2400,3968,"slice(4224, 4256, None)","slice(3520, 3552, None)","slice(2400, 4000, None)"
3856,4224,3552,2400,3968,"slice(4224, 4256, None)","slice(3552, 3584, None)","slice(2400, 4000, None)"
3857,4224,3584,2400,3968,"slice(4224, 4256, None)","slice(3584, 3616, None)","slice(2400, 4000, None)"
3858,4224,3616,2400,3968,"slice(4224, 4256, None)","slice(3616, 3648, None)","slice(2400, 4000, None)"
3859,4224,3648,2400,3968,"slice(4224, 4256, None)","slice(3648, 3680, None)","slice(2400, 4000, None)"
3860,4224,3680,2400,3968,"slice(4224, 4256, None)","slice(3680, 3712, None)","slice(2400, 4000, None)"
3861,4224,3712,2400,3968,"slice(4224, 4256, None)","slice(3712, 3744, None)","slice(2400, 4000, None)"
3862,4224,3744,2400,3968,"slice(4224, 4256, None)","slice(3744, 3776, None)","slice(2400, 4000, None)"
3863,4256,2176,2912,4448,"slice(4256, 4288, None)","slice(2176, 2208, None)","slice(2912, 4480, None)"
3864,4256,2208,2912,4448,"slice(4256, 4288, None)","slice(2208, 2240, None)","slice(2912, 4480, None)"
3865,4256,2240,2912,4448,"slice(4256, 4288, None)","slice(2240, 2272, None)","slice(2912, 4480, None)"
3866,4256,2272,2912,4448,"slice(4256, 4288, None)","slice(2272, 2304, None)","slice(2912, 4480, None)"
3867,4256,2304,2912,4448,"slice(4256, 4288, None)","slice(2304, 2336, None)","slice(2912, 4480, None)"
3868,4256,2336,2912,4448,"slice(4256, 4288, None)","slice(2336, 2368, None)","slice(2912, 4480, None)"
3869,4256,2368,2912,4448,"slice(4256, 4288, None)","slice(2368, 2400, None)","slice(2912, 4480, None)"
3870,4256,2400,2912,4448,"slice(4256, 4288, None)","slice(2400, 2432, None)","slice(2912, 4480, None)"
3871,4256,2432,2912,4448,"slice(4256, 4288, None)","slice(2432, 2464, None)","slice(2912, 4480, None)"
3872,4256,2464,2880,4448,"slice(4256, 4288, None)","slice(2464, 2496, None)","slice(2880, 4480, None)"
3873,4256,2496,2848,4448,"slice(4256, 4288, None)","slice(2496, 2528, None)","slice(2848, 4480, None)"
3874,4256,2528,2816,4448,"slice(4256, 4288, None)","slice(2528, 2560, None)","slice(2816, 4480, None)"
3875,4256,2560,2784,4448,"slice(4256, 4288, None)","slice(2560, 2592, None)","slice(2784, 4480, None)"
3876,4256,2592,2752,4448,"slice(4256, 4288, None)","slice(2592, 2624, None)","slice(2752, 4480, None)"
3877,4256,2624,2720,4448,"slice(4256, 4288, None)","slice(2624, 2656, None)","slice(2720, 4480, None)"
3878,4256,2656,2688,4448,"slice(4256, 4288, None)","slice(2656, 2688, None)","slice(2688, 4480, None)"
3879,4256,2688,2400,4448,"slice(4256, 4288, None)","slice(2688, 2720, None)","slice(2400, 4480, None)"
3880,4256,2720,2400,4448,"slice(4256, 4288, None)","slice(2720, 2752, None)","slice(2400, 4480, None)"
3881,4256,2752,2400,4448,"slice(4256, 4288, None)","slice(2752, 2784, None)","slice(2400, 4480, None)"
3882,4256,2784,2400,4448,"slice(4256, 4288, None)","slice(2784, 2816, None)","slice(2400, 4480, None)"
3883,4256,2816,2400,4448,"slice(4256, 4288, None)","slice(2816, 2848, None)","slice(2400, 4480, None)"
3884,4256,2848,2400,4448,"slice(4256, 4288, None)","slice(2848, 2880, None)","slice(2400, 4480, None)"
3885,4256,2880,2400,4448,"slice(4256, 4288, None)","slice(2880, 2912, None)","slice(2400, 4480, None)"
3886,4256,2912,2400,4448,"slice(4256, 4288, None)","slice(2912, 2944, None)","slice(2400, 4480, None)"
3887,4256,2944,2400,4448,"slice(4256, 4288, None)","slice(2944, 2976, None)","slice(2400, 4480, None)"
3888,4256,2976,2400,4448,"slice(4256, 4288, None)","slice(2976, 3008, None)","slice(2400, 4480, None)"
3889,4256,3008,2400,4448,"slice(4256, 4288, None)","slice(3008, 3040, None)","slice(2400, 4480, None)"
3890,4256,3040,2400,4448,"slice(4256, 4288, None)","slice(3040, 3072, None)","slice(2400, 4480, None)"
3891,4256,3072,2400,4448,"slice(4256, 4288, None)","slice(3072, 3104, None)","slice(2400, 4480, None)"
3892,4256,3104,2400,4448,"slice(4256, 4288, None)","slice(3104, 3136, None)","slice(2400, 4480, None)"
3893,4256,3136,2400,4448,"slice(4256, 4288, None)","slice(3136, 3168, None)","slice(2400, 4480, None)"
3894,4256,3168,2400,4448,"slice(4256, 4288, None)","slice(3168, 3200, None)","slice(2400, 4480, None)"
3895,4256,3200,2400,4448,"slice(4256, 4288, None)","slice(3200, 3232, None)","slice(2400, 4480, None)"
3896,4256,3232,2400,4448,"slice(4256, 4288, None)","slice(3232, 3264, None)","slice(2400, 4480, None)"
3897,4256,3264,2400,4192,"slice(4256, 4288, None)","slice(3264, 3296, None)","slice(2400, 4224, None)"
3898,4256,3296,2400,4160,"slice(4256, 4288, None)","slice(3296, 3328, None)","slice(2400, 4192, None)"
3899,4256,3328,2400,4128,"slice(4256, 4288, None)","slice(3328, 3360, None)","slice(2400, 4160, None)"
3900,4256,3360,2400,4096,"slice(4256, 4288, None)","slice(3360, 3392, None)","slice(2400, 4128, None)"
3901,4256,3392,2400,4064,"slice(4256, 4288, None)","slice(3392, 3424, None)","slice(2400, 4096, None)"
3902,4256,3424,2400,4032,"slice(4256, 4288, None)","slice(3424, 3456, None)","slice(2400, 4064, None)"
3903,4256,3456,2400,4000,"slice(4256, 4288, None)","slice(3456, 3488, None)","slice(2400, 4032, None)"
3904,4256,3488,2400,3968,"slice(4256, 4288, None)","slice(3488, 3520, None)","slice(2400, 4000, None)"
3905,4256,3520,2400,3968,"slice(4256, 4288, None)","slice(3520, 3552, None)","slice(2400, 4000, None)"
3906,4256,3552,2400,3968,"slice(4256, 4288, None)","slice(3552, 3584, None)","slice(2400, 4000, None)"
3907,4256,3584,2400,3968,"slice(4256, 4288, None)","slice(3584, 3616, None)","slice(2400, 4000, None)"
3908,4256,3616,2400,3968,"slice(4256, 4288, None)","slice(3616, 3648, None)","slice(2400, 4000, None)"
3909,4256,3648,2400,3968,"slice(4256, 4288, None)","slice(3648, 3680, None)","slice(2400, 4000, None)"
3910,4256,3680,2400,3968,"slice(4256, 4288, None)","slice(3680, 3712, None)","slice(2400, 4000, None)"
3911,4256,3712,2400,3968,"slice(4256, 4288, None)","slice(3712, 3744, None)","slice(2400, 4000, None)"
3912,4256,3744,2400,3968,"slice(4256, 4288, None)","slice(3744, 3776, None)","slice(2400, 4000, None)"
3913,4288,2176,2912,4352,"slice(4288, 4320, None)","slice(2176, 2208, None)","slice(2912, 4384, None)"
3914,4288,2208,2912,4352,"slice(4288, 4320, None)","slice(2208, 2240, None)","slice(2912, 4384, None)"
3915,4288,2240,2912,4352,"slice(4288, 4320, None)","slice(2240, 2272, None)","slice(2912, 4384, None)"
3916,4288,2272,2912,4352,"slice(4288, 4320, None)","slice(2272, 2304, None)","slice(2912, 4384, None)"
3917,4288,2304,2912,4352,"slice(4288, 4320, None)","slice(2304, 2336, None)","slice(2912, 4384, None)"
3918,4288,2336,2912,4352,"slice(4288, 4320, None)","slice(2336, 2368, None)","slice(2912, 4384, None)"
3919,4288,2368,2912,4352,"slice(4288, 4320, None)","slice(2368, 2400, None)","slice(2912, 4384, None)"
3920,4288,2400,2912,4352,"slice(4288, 4320, None)","slice(2400, 2432, None)","slice(2912, 4384, None)"
3921,4288,2432,2912,4352,"slice(4288, 4320, None)","slice(2432, 2464, None)","slice(2912, 4384, None)"
3922,4288,2464,2880,4352,"slice(4288, 4320, None)","slice(2464, 2496, None)","slice(2880, 4384, None)"
3923,4288,2496,2848,4352,"slice(4288, 4320, None)","slice(2496, 2528, None)","slice(2848, 4384, None)"
3924,4288,2528,2816,4352,"slice(4288, 4320, None)","slice(2528, 2560, None)","slice(2816, 4384, None)"
3925,4288,2560,2784,4352,"slice(4288, 4320, None)","slice(2560, 2592, None)","slice(2784, 4384, None)"
3926,4288,2592,2752,4352,"slice(4288, 4320, None)","slice(2592, 2624, None)","slice(2752, 4384, None)"
3927,4288,2624,2720,4352,"slice(4288, 4320, None)","slice(2624, 2656, None)","slice(2720, 4384, None)"
3928,4288,2656,2688,4352,"slice(4288, 4320, None)","slice(2656, 2688, None)","slice(2688, 4384, None)"
3929,4288,2688,2400,4352,"slice(4288, 4320, None)","slice(2688, 2720, None)","slice(2400, 4384, None)"
3930,4288,2720,2400,4352,"slice(4288, 4320, None)","slice(2720, 2752, None)","slice(2400, 4384, None)"
3931,4288,2752,2400,4352,"slice(4288, 4320, None)","slice(2752, 2784, None)","slice(2400, 4384, None)"
3932,4288,2784,2400,4352,"slice(4288, 4320, None)","slice(2784, 2816, None)","slice(2400, 4384, None)"
3933,4288,2816,2400,4352,"slice(4288, 4320, None)","slice(2816, 2848, None)","slice(2400, 4384, None)"
3934,4288,2848,2400,4352,"slice(4288, 4320, None)","slice(2848, 2880, None)","slice(2400, 4384, None)"
3935,4288,2880,2400,4352,"slice(4288, 4320, None)","slice(2880, 2912, None)","slice(2400, 4384, None)"
3936,4288,2912,2400,4352,"slice(4288, 4320, None)","slice(2912, 2944, None)","slice(2400, 4384, None)"
3937,4288,2944,2400,4352,"slice(4288, 4320, None)","slice(2944, 2976, None)","slice(2400, 4384, None)"
3938,4288,2976,2400,4352,"slice(4288, 4320, None)","slice(2976, 3008, None)","slice(2400, 4384, None)"
3939,4288,3008,2400,4352,"slice(4288, 4320, None)","slice(3008, 3040, None)","slice(2400, 4384, None)"
3940,4288,3040,2400,4352,"slice(4288, 4320, None)","slice(3040, 3072, None)","slice(2400, 4384, None)"
3941,4288,3072,2400,4352,"slice(4288, 4320, None)","slice(3072, 3104, None)","slice(2400, 4384, None)"
3942,4288,3104,2400,4352,"slice(4288, 4320, None)","slice(3104, 3136, None)","slice(2400, 4384, None)"
3943,4288,3136,2400,4352,"slice(4288, 4320, None)","slice(3136, 3168, None)","slice(2400, 4384, None)"
3944,4288,3168,2400,4352,"slice(4288, 4320, None)","slice(3168, 3200, None)","slice(2400, 4384, None)"
3945,4288,3200,2400,4096,"slice(4288, 4320, None)","slice(3200, 3232, None)","slice(2400, 4128, None)"
3946,4288,3232,2400,4064,"slice(4288, 4320, None)","slice(3232, 3264, None)","slice(2400, 4096, None)"
3947,4288,3264,2400,4032,"slice(4288, 4320, None)","slice(3264, 3296, None)","slice(2400, 4064, None)"
3948,4288,3296,2400,4000,"slice(4288, 4320, None)","slice(3296, 3328, None)","slice(2400, 4032, None)"
3949,4288,3328,2400,3968,"slice(4288, 4320, None)","slice(3328, 3360, None)","slice(2400, 4000, None)"
3950,4288,3360,2400,3936,"slice(4288, 4320, None)","slice(3360, 3392, None)","slice(2400, 3968, None)"
3951,4288,3392,2400,3904,"slice(4288, 4320, None)","slice(3392, 3424, None)","slice(2400, 3936, None)"
3952,4288,3424,2400,3872,"slice(4288, 4320, None)","slice(3424, 3456, None)","slice(2400, 3904, None)"
3953,4288,3456,2400,3872,"slice(4288, 4320, None)","slice(3456, 3488, None)","slice(2400, 3904, None)"
3954,4288,3488,2400,3872,"slice(4288, 4320, None)","slice(3488, 3520, None)","slice(2400, 3904, None)"
3955,4288,3520,2400,3872,"slice(4288, 4320, None)","slice(3520, 3552, None)","slice(2400, 3904, None)"
3956,4288,3552,2400,3872,"slice(4288, 4320, None)","slice(3552, 3584, None)","slice(2400, 3904, None)"
3957,4288,3584,2400,3872,"slice(4288, 4320, None)","slice(3584, 3616, None)","slice(2400, 3904, None)"
3958,4288,3616,2400,3872,"slice(4288, 4320, None)","slice(3616, 3648, None)","slice(2400, 3904, None)"
3959,4288,3648,2400,3872,"slice(4288, 4320, None)","slice(3648, 3680, None)","slice(2400, 3904, None)"
3960,4288,3680,2400,3872,"slice(4288, 4320, None)","slice(3680, 3712, None)","slice(2400, 3904, None)"
3961,4320,2176,2912,4352,"slice(4320, 4352, None)","slice(2176, 2208, None)","slice(2912, 4384, None)"
3962,4320,2208,2912,4352,"slice(4320, 4352, None)","slice(2208, 2240, None)","slice(2912, 4384, None)"
3963,4320,2240,2912,4352,"slice(4320, 4352, None)","slice(2240, 2272, None)","slice(2912, 4384, None)"
3964,4320,2272,2912,4352,"slice(4320, 4352, None)","slice(2272, 2304, None)","slice(2912, 4384, None)"
3965,4320,2304,2912,4352,"slice(4320, 4352, None)","slice(2304, 2336, None)","slice(2912, 4384, None)"
3966,4320,2336,2912,4352,"slice(4320, 4352, None)","slice(2336, 2368, None)","slice(2912, 4384, None)"
3967,4320,2368,2912,4352,"slice(4320, 4352, None)","slice(2368, 2400, None)","slice(2912, 4384, None)"
3968,4320,2400,2912,4352,"slice(4320, 4352, None)","slice(2400, 2432, None)","slice(2912, 4384, None)"
3969,4320,2432,2912,4352,"slice(4320, 4352, None)","slice(2432, 2464, None)","slice(2912, 4384, None)"
3970,4320,2464,2880,4352,"slice(4320, 4352, None)","slice(2464, 2496, None)","slice(2880, 4384, None)"
3971,4320,2496,2848,4352,"slice(4320, 4352, None)","slice(2496, 2528, None)","slice(2848, 4384, None)"
3972,4320,2528,2816,4352,"slice(4320, 4352, None)","slice(2528, 2560, None)","slice(2816, 4384, None)"
3973,4320,2560,2784,4352,"slice(4320, 4352, None)","slice(2560, 2592, None)","slice(2784, 4384, None)"
3974,4320,2592,2752,4352,"slice(4320, 4352, None)","slice(2592, 2624, None)","slice(2752, 4384, None)"
3975,4320,2624,2720,4352,"slice(4320, 4352, None)","slice(2624, 2656, None)","slice(2720, 4384, None)"
3976,4320,2656,2688,4352,"slice(4320, 4352, None)","slice(2656, 2688, None)","slice(2688, 4384, None)"
3977,4320,2688,2400,4352,"slice(4320, 4352, None)","slice(2688, 2720, None)","slice(2400, 4384, None)"
3978,4320,2720,2400,4352,"slice(4320, 4352, None)","slice(2720, 2752, None)","slice(2400, 4384, None)"
3979,4320,2752,2400,4352,"slice(4320, 4352, None)","slice(2752, 2784, None)","slice(2400, 4384, None)"
3980,4320,2784,2400,4352,"slice(4320, 4352, None)","slice(2784, 2816, None)","slice(2400, 4384, None)"
3981,4320,2816,2400,4352,"slice(4320, 4352, None)","slice(2816, 2848, None)","slice(2400, 4384, None)"
3982,4320,2848,2400,4352,"slice(4320, 4352, None)","slice(2848, 2880, None)","slice(2400, 4384, None)"
3983,4320,2880,2400,4352,"slice(4320, 4352, None)","slice(2880, 2912, None)","slice(2400, 4384, None)"
3984,4320,2912,2400,4352,"slice(4320, 4352, None)","slice(2912, 2944, None)","slice(2400, 4384, None)"
3985,4320,2944,2400,4352,"slice(4320, 4352, None)","slice(2944, 2976, None)","slice(2400, 4384, None)"
3986,4320,2976,2400,4352,"slice(4320, 4352, None)","slice(2976, 3008, None)","slice(2400, 4384, None)"
